sample_id,dx_mm,dy_mm,Lj_nH,Cj_fF,tee_finger_length_um,tee_finger_count,tee_cap_gap_um,ro_L_mm,fq_GHz,fr_GHz,Delta_GHz,g_over_2pi_MHz,chi_MHz,kappa_over_2pi_MHz,chi_over_kappa,Cin_fF,Ceff_fF,kappa_i_over_kappa_e,hit_chi_ge_2MHz,T1_qubit_est_us,T2_qubit_est_us,T1_qubit_dielectric_us,T1_qubit_purcell_us,status,error,warnings
chip_simple_dxm5p455_dym8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-8.182,12.0,2.0,160,12,1.2,8.5,4.71323634559,5.96308581689,-1.2498494712999992,225.4138802593673,6.014703723955154,5.645748272445109,1.065351027659307,51.86492,76.91351429704662,5.219289534440362,True,0.8467935067069934,1.6935870134139868,36.92626860501342,0.8666679433790165,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm5p455_dym7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-7.273,12.0,2.0,160,12,1.2,8.5,4.76562279632,6.24196953139,-1.47634673507,240.7444948936074,5.150254447881698,5.998838755030702,0.8585419042248186,51.81357,76.90546599206644,4.772914034879016,True,0.9710951960630142,1.9421903921260284,36.364908219077726,0.9977390018378671,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm5p455_dym6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-6.364,12.0,2.0,160,12,1.2,8.5,4.67880445973,6.13114230017,-1.4523378404399994,262.3201681940904,6.073318766338348,5.871519874338315,1.0343691065207838,51.57904,76.87398377775646,5.0167186856171915,True,0.8126567631055218,1.6253135262110436,37.04041081143108,0.8308861850492669,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-5.455,12.0,2.0,160,12,1.2,8.5,4.73470923401,6.08624842403,-1.3515391900199996,234.19064720222718,5.670676468399048,5.826739823305008,0.9732160076408837,51.54738,76.86597501784634,5.111436122494896,True,0.8877126392015593,1.7754252784031186,36.67856500532288,0.9097303805433142,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-4.545,12.0,2.0,160,12,1.2,8.5,4.71287290209,6.10521129892,-1.3923383968299996,246.5344439765854,5.888910904247283,5.876905965021521,1.002042731208771,51.84615,76.91025956249868,5.036615133856452,True,0.8439437341515811,1.6878874683031622,36.740455464851195,0.8637852449857547,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-3.636,12.0,2.0,160,12,1.2,8.5,4.77861395761,6.11699498856,-1.33838103095,226.96909804629317,5.515590421457291,5.881045293305209,0.9378588578013606,51.84517,76.91025449458587,5.0062501064193805,True,0.9171857844266159,1.8343715688532318,36.23523670511709,0.9410044760368442,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-2.727,12.0,2.0,160,12,1.2,8.5,4.74191288272,6.16037786476,-1.4184649820399997,242.86074677304615,5.586993185428619,5.939829633011445,0.9405982209284443,51.83107,76.90807908849453,4.942257300989205,True,0.891750724951811,1.783501449903622,36.55709349785225,0.9140474223511785,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-1.818,12.0,2.0,160,12,1.2,8.5,4.75999782134,6.06096972586,-1.3009719045199999,233.18069262989704,6.083840508966445,5.818607968498037,1.045583504148136,51.98383,76.92986125334633,5.07625615495978,True,0.8319385851192146,1.6638771702384292,36.33119532265151,0.8514353823205599,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dym0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,-0.909,12.0,2.0,160,12,1.2,8.5,4.66763587514,6.08883806006,-1.4212021849199994,260.5856028778693,6.21373459135437,5.875563466003383,1.0575555225141688,51.87607,76.91916922393887,5.077038447651325,True,0.7885747739033571,1.5771495478067141,37.06850639254191,0.8057151086915643,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy0p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,0.0,12.0,2.0,160,12,1.2,8.5,4.65565922761,5.90826363148,-1.2526044038699995,256.87142805930426,7.568158031253814,5.620050825837231,1.3466351578993718,51.60566,76.87713955779232,5.429035755816702,True,0.6614009448798206,1.3228018897596412,37.10420128854707,0.673404720818075,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,0.909,12.0,2.0,160,12,1.2,8.5,4.64473717861,6.07386783425,-1.4291306556399999,264.4462082695658,6.272414009590149,5.845966867331816,1.0729472390001706,51.57908,76.8714229189616,5.161593204805386,True,0.7785278144307244,1.5570556288614488,37.30695369408218,0.7951205238959278,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,1.818,12.0,2.0,160,12,1.2,8.5,4.7432212798,6.12396808672,-1.3807468069199995,229.06961224877261,5.2382112838268275,5.878910838755778,0.8910173036295701,51.84585,76.90808277319073,4.983426870105478,True,0.957785391669058,1.915570783338116,36.500613215461776,0.9835951798221708,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dy2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,2.727,12.0,2.0,160,12,1.2,8.5,4.71638631695,6.04240059633,-1.3260142793799998,238.98986735764416,6.065049773584366,5.770011812343904,1.0511329908561504,52.00465,76.93648480231522,5.076362449795252,True,0.8299808338689866,1.6599616677379732,36.77929426849821,0.849143040842494,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dy3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,3.636,12.0,2.0,160,12,1.2,8.5,4.6806586803,5.94773988714,-1.2670812068400004,228.08431365872434,5.9290938129959105,5.632615521196046,1.0526359895654496,51.58021,76.87010189518146,5.322194640871184,True,0.8519825383155699,1.7039650766311398,37.07188286751072,0.8720232959929054,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dy4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,4.545,12.0,2.0,160,12,1.2,8.5,4.73477972348,6.05163166502,-1.3168519415400004,226.10829519663807,5.542912740110397,5.807693664303362,0.9544085932389264,51.85671,76.91224711378055,5.122886223442587,True,0.9064998645437503,1.8129997290875006,36.60781626470852,0.9295169991280102,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dy5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,5.455,12.0,2.0,160,12,1.2,8.5,4.69664345676,6.00251231895,-1.3058688621899996,243.11298591036658,6.402382590307235,5.78257654231619,1.1071851005266218,51.97287,76.92844348413308,5.219402715762929,True,0.7773715550485816,1.5547431100971632,36.87675096959686,0.7941116360250182,completed,,"Qi recalculated from inferred p=0.00225: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,6.364,12.0,2.0,160,12,1.2,8.5,4.7062138106,6.06522709251,-1.3590132819099994,250.0218379600024,6.311736516672134,5.815405762039038,1.0853475707358156,51.95905,76.92623902785247,5.065914549104797,True,0.7912237586837018,1.5824475173674035,36.8275993293963,0.8085960672577737,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm5p455_dy7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,7.273,12.0,2.0,160,12,1.2,8.5,4.7550557353,6.0689882308,-1.3139324954999996,227.79860249670247,5.697021401802063,5.765618099955324,0.9881024554585409,51.84596,76.90996769118819,5.029024018347603,True,0.8958144621020392,1.7916289242040784,36.47203961377245,0.9183711989983787,completed,,"Qi recalculated from inferred p=0.0022: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm5p455_dy8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,8.182,12.0,2.0,160,12,1.2,8.5,4.73624038147,6.10517374819,-1.3689333667200003,241.39158041245412,5.883827769510269,5.9183738212690695,0.9941629148813393,51.972,76.92826536353502,5.049915619330806,True,0.8448940418539453,1.6897880837078907,36.62549145862502,0.8648446853170895,completed,,"Qi recalculated from inferred p=0.00225: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,9.091,12.0,2.0,160,12,1.2,8.5,4.7413283149,6.24294215951,-1.5016138446100005,252.3619899121704,5.4261676983356475,6.063293621149046,0.8949208198344422,51.84575,76.91007948800905,4.824976958992303,True,0.9063872253281438,1.8127744506562875,36.68042801188829,0.9293518606943195,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm5p455_dy10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-5.455,10.0,12.0,2.0,160,12,1.2,8.5,4.75382768337,6.07114357609,-1.31731589272,229.3685246164135,5.742745215496063,5.84654579468076,0.982245828078669,51.84516,76.9102433845697,5.1073284261546466,True,0.8763191008813369,1.7526382017626738,36.44321789294925,0.8979103892041956,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-10.0,12.0,2.0,160,12,1.2,8.5,4.76556599406,6.03553476768,-1.2699687736199996,227.34392053119066,6.061428066526413,5.756743616673724,1.0529265275893487,52.05055,76.92587298520287,5.07237862071068,True,0.8427427984042624,1.6854855968085247,36.41960900295758,0.8627056422415689,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm4p545_dym9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-9.091,12.0,2.0,160,12,1.2,8.5,4.69773021733,5.95687180339,-1.2591415860600002,228.95672713972277,6.086008621444702,5.6533002689778415,1.0765408401958272,51.59346,76.86039926480554,5.313029988301639,True,0.8322844364681438,1.6645688729362875,36.97048623146251,0.851452445632425,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dym8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-8.182,12.0,2.0,160,12,1.2,8.5,4.70192752994,6.05323396604,-1.3513064360999998,246.8898807551624,6.2145116127338405,5.839847717118128,1.0641564495795794,51.87938,76.90025263863104,5.1465222090039004,True,0.7987685292653729,1.5975370585307458,36.92142237577434,0.8164314386976607,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-7.273,12.0,2.0,160,12,1.2,8.5,4.7097511353,6.08178183472,-1.3720306994199998,242.45745720345244,5.842490033834457,5.865981699209207,0.9959952712812048,52.00691,76.91993177542805,5.057674857016789,True,0.8488237332389216,1.6976474664778431,36.85835851223494,0.868832370799269,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-6.364,12.0,2.0,160,12,1.2,8.5,4.74104877837,6.16936058387,-1.4283118055,236.17472197704421,5.2217495907096865,5.96712878511157,0.8750857872781864,52.03654,76.92266169933933,4.896685868915911,True,0.9501536292521198,1.9003072585042395,36.547296034978515,0.9755149885683032,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dym5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-5.455,12.0,2.0,160,12,1.2,8.5,4.74780934755,6.01171066353,-1.26390131598,208.80493121323295,5.136955881889343,5.762839564068083,0.8913931794872112,52.04181,76.92383562599022,5.153431931462219,True,0.9846409720477183,1.9692819440954366,36.579372471043776,1.0118786502940738,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dym4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-4.545,12.0,2.0,160,12,1.2,8.5,4.70789377737,6.12082590646,-1.4129321290900005,235.00595587143232,5.205027347890853,5.917412643190793,0.8796120300787733,51.59424,76.8605388870022,5.09086821841379,True,0.947263498597571,1.894526997195142,36.874467976309475,0.9722392279597587,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-3.636,12.0,2.0,160,12,1.2,8.5,4.67304431925,6.03199474143,-1.3589504221800004,247.8916504390452,6.125895672599793,5.7564375248377075,1.0641817349998082,52.04188,76.92366265264522,5.084779533242374,True,0.8126834294506928,1.6253668589013857,37.06454842689761,0.8309019226661523,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dym2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-2.727,12.0,2.0,160,12,1.2,8.5,4.75133436782,6.26297506595,-1.51164069813,248.15573910645995,5.207407996995926,6.105858265342065,0.8528543851982444,52.03956,76.92780770458265,4.766566535001925,True,0.9422807774999867,1.8845615549999735,36.55521196701008,0.9672125377901228,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-1.818,12.0,2.0,160,12,1.2,8.5,4.74292533778,5.97835964817,-1.2354343103899996,222.98783488414,6.083748388401031,5.742140076411933,1.0594914626677931,51.91207,76.90752440328009,5.265717984818957,True,0.8314959130812192,1.6629918261624383,36.6621078042846,0.8507918563257862,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dym0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,-0.909,12.0,2.0,160,12,1.2,8.5,4.69458502276,6.15728792637,-1.4627029036100003,249.05568225684866,5.449536513744354,5.9172966426861064,0.920950366833491,52.04119,76.93504980691431,4.880853828256841,True,0.9050383937815892,1.8100767875631785,37.02045119913416,0.9277183088259873,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dy0p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,0.0,12.0,2.0,160,12,1.2,8.5,4.71230064412,6.08710688098,-1.3748062368600005,240.0625294385203,5.7195420952739715,5.795795047141197,0.9868434009058278,51.59454,76.86546648702276,5.065304598670364,True,0.8791875986081752,1.7583751972163504,36.94556194029761,0.9006194959822599,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm4p545_dy0p909__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,0.909,12.0,2.0,160,12,1.2,8.5,4.66753639778,5.99187167802,-1.3243352802399997,249.924203814837,6.510056455795287,5.720749090470385,1.1379727292427018,51.5947,76.85936819587891,5.276753503042251,True,0.765161818798675,1.53032363759735,37.334643956821786,0.7811716875394343,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dy1p818__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,1.818,12.0,2.0,160,12,1.2,8.5,4.7912337707,6.04949503992,-1.2582612692200001,215.88253274521693,5.623098915470123,5.82735004160752,0.9649495697565728,51.8853,76.90006274418651,5.143345427785505,True,0.9046494685322044,1.8092989370644088,36.25122869538331,0.9278027885653325,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dy2p727__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,2.727,12.0,2.0,160,12,1.2,8.5,4.72053982598,6.13986277241,-1.4193229464299995,256.0182577176675,6.137880284189224,5.892363472706823,1.0416669495389457,51.59449,76.85959687849957,5.008786250562584,True,0.8117749208488653,1.6235498416977305,36.69454058408261,0.8301396848222952,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dy3p636__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,3.636,12.0,2.0,160,12,1.2,8.5,4.75468111361,6.06015537266,-1.3054742590499995,217.60858222654554,5.269286218986511,5.73890366119554,0.9181694849864065,51.88517,76.90108371912488,5.018261271094714,True,0.9715687373181574,1.9431374746363148,36.54486524389043,0.9981039731279623,completed,,"Qi recalculated from inferred p=0.00219: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.27e+03"
chip_simple_dxm4p545_dy4p545__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,4.545,12.0,2.0,160,12,1.2,8.5,4.71642795927,6.13578113095,-1.41935317168,251.74673425045364,5.930907612184524,5.924740428666518,1.0010409204575725,51.56828,76.85374196061939,5.060023737001804,True,0.8344761454132051,1.6689522908264103,36.69547560639143,0.8538941886281303,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dy5p455__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,5.455,12.0,2.0,160,12,1.2,8.5,4.71582269895,6.12400360673,-1.4081809077799994,242.67790535088983,5.595842418161392,5.858169998149668,0.9552202172229326,51.87891,76.90009767595255,4.954617092350523,True,0.8925554411549776,1.7851108823099553,36.74530974824838,0.9147756368116817,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm4p545_dy6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,6.364,12.0,2.0,160,12,1.2,8.5,4.70948631508,6.14137986712,-1.43189355204,251.89687397293608,5.8266296945228575,5.901594385955966,0.9872975527407472,51.9128,76.90761690279513,4.940218706635039,True,0.8512843158500825,1.702568631700165,36.8443750286761,0.8714183185728357,completed,,"Qi recalculated from inferred p=0.00222: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dy7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,7.273,12.0,2.0,160,12,1.2,8.5,4.72503834706,6.09396858071,-1.3689302336500004,230.88388505499736,5.364709826208115,5.8866465937490124,0.9113354676166326,51.87978,76.90127301359182,5.072268241366614,True,0.9264251745168234,1.8528503490336468,36.656053210399996,0.950446236340265,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm4p545_dy8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,8.182,12.0,2.0,160,12,1.2,8.5,4.67322344557,5.98395316967,-1.3107297241000007,240.9406241300008,6.190873927841186,5.72043645068073,1.0822380392154298,52.0508,76.92730943817143,5.1914113324268385,True,0.8055440740635791,1.6110881481271582,37.199283398066115,0.823374098329071,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm4p545_dy9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,9.091,12.0,2.0,160,12,1.2,8.5,4.73257191675,5.96883434545,-1.2362624287,219.15587205568883,5.846838404302597,5.667058133519072,1.0317237385867237,52.04255,76.9235660239751,5.1823248582108565,True,0.8723823598494913,1.7447647196989826,36.621827738224304,0.893670829466895,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm4p545_dy10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-4.545,10.0,12.0,2.0,160,12,1.2,8.5,4.70035054504,5.95896819038,-1.2586176453400002,227.0458030761218,5.994867300113678,5.61260875016549,1.0681071079356665,51.88533,76.9021067404999,5.190735789978332,True,0.8513447921275628,1.7026895842551255,36.996470859293105,0.8713969550038495,completed,,"Qi recalculated from inferred p=0.00219: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.27e+03"
chip_simple_dxm3p636_dym10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-3.636,-10.0,12.0,2.0,160,12,1.2,8.5,4.72557516817,6.0961813609,-1.3706061927300004,237.36475682712327,5.652686272777557,5.807200983518184,0.9733925670595583,51.35922,76.84961684423024,5.105711086054741,True,0.8915827865159232,1.7831655730318463,36.687900197040754,0.9137895363358859,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.26e+03"
chip_simple_dxm3p636_dym9p091__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-3.636,-9.091,12.0,2.0,160,12,1.2,8.5,4.6860923718,6.15572974559,-1.4696373737900004,246.28336462848563,5.265247003330231,5.9314274214769345,0.8876863239134395,51.68463,76.89621802168558,4.981052732590487,True,0.9314113759605523,1.8628227519211047,37.00984431094669,0.9554569644380793,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm3p636_dym8p182__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-3.636,-8.182,12.0,2.0,160,12,1.2,8.5,4.67477993862,6.16530840037,-1.4905284617499994,272.6481468594707,6.238829511974334,5.96410442198707,1.0460630918825753,51.82325,76.91586049475748,4.95403521476284,True,0.7807025709109842,1.5614051418219683,36.988038187201795,0.7975360797525678,completed,,"Qi recalculated from inferred p=0.00224: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.24e+03"
chip_simple_dxm3p636_dym7p273__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-3.636,-7.273,12.0,2.0,160,12,1.2,8.5,4.70656141043,6.12250313634,-1.4159417259099998,255.126111021594,6.093136621461868,5.854507694338232,1.0407598622433119,51.6852,76.89614255785519,4.999993755062976,True,0.8187200208433522,1.6374400416867043,36.78484279834817,0.8373570720672606,completed,,"Qi recalculated from inferred p=0.00221: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
chip_simple_dxm3p636_dym6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,-3.636,-6.364,12.0,2.0,160,12,1.2,8.5,4.69919145175,6.17226446551,-1.4730730137599997,252.9426854633619,5.555493060129165,5.946935337018482,0.9341774788683731,51.46242,76.86702225004043,5.0001083970263345,True,0.8858619954077255,1.771723990815451,36.859285810078994,0.9076767517386951,completed,,"Qi recalculated from inferred p=0.00223: tan_delta=0.36 (assumed EPR tan_delta=0.0004), Qi=1.25e+03"
