method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,1,fig5_cg3p5um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.9416939411,6.51548606738,3.315546014060974,197.788389720846,6.147249764815354,0.00073888943916094,0.006154202249999408,0.10677101870999994,0.2937367812080378,3.4009113204874097,0.0977886379244639
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,2,fig5_cg3p0um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.940704631,6.42408762791,3.4702477960357663,191.51572092370972,6.040377137923779,0.0009246879306307743,0.005164892149999822,0.01537257923999924,0.13903499923324558,2.8717574766488667,0.009083988967110379
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,3,fig5_cg2p5um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.97746029131,6.34846078021,3.4394829423675537,176.0279190752371,5.892001031860305,0.0009599759323131577,0.041920552459999705,0.06025426846000048,0.16979985290145816,18.359559325121495,0.15746009503058467
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,4,fig5_cg3p5um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93974901061,6.38397286003,3.69327575235939,192.8740906594917,5.933832041481957,0.0013914027272889525,0.004209271759999744,0.02474218864000033,0.08399295709037835,1.5133877408668752,0.11562908540893257
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,5,fig5_cg2p0um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.9386279194,6.36953775963,3.746125830854416,192.53030771266367,5.985478910669201,0.001649308423521945,0.0030881805499998194,0.039177289040000396,0.13684303558540423,1.8571706876949179,0.06398221622168876
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,6,fig5_cg4p0um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.92435526103,6.48519909443,3.5933491122837067,205.0387458671971,6.080993342285782,0.0024186718691937645,0.011184477820000538,0.07648404576000001,0.015933682985305175,10.651267466838505,0.03153221539489248
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,7,fig5_cg3p0um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.91022642408,6.30951729449,3.4180947746620176,181.0996536786009,5.916928558404827,0.0024280480854562084,0.025313314769999984,0.09919775418000043,0.19118802060699425,13.287824721757687,0.13253256848606298
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,8,fig5_cg2p5um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.90933450729,6.40357690957,3.7329917837715145,201.2880257934344,6.003674917928219,0.0028230998216302724,0.02620523156000054,0.005138139100000494,0.12370898850250267,6.900547393075811,0.04578620896267083
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,9,fig5_cg3p0um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.9941849025,6.38138344841,3.337415566484451,174.770816054377,5.970627936686949,0.003048452231373871,0.05864516364999961,0.027331600260000144,0.27186722878456093,19.61666234598158,0.07883319020394097
Surrogate_RF,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,10,fig5_cg2p5um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.94106024347,6.27626260442,3.614401097434997,177.32648850399752,5.824223648241028,0.003431060298672588,0.005520504619999755,0.13245244425000013,0.005118302165985078,17.060989896361065,0.22523747864986188
