method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,1,fig5_cg3p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.65151549232,6.42206990109,5.782993409578324,310.4906595751157,6.336782825594393,0.49168471221035087,0.011432350860000717,0.06129336668000018,0.407800354387283,2.362297404612548,0.046499941844674986
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,2,fig5_cg2p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67537317002,6.28144982257,6.80016774546051,305.861011614189,6.2286045622900525,0.6505616314950264,0.012425326839999862,0.07932671184000029,0.6093739814949028,2.2673505563141703,0.061678321459665675
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,3,fig5_cg5p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67009412056,6.40368347107,5.386180753400803,292.5653068578806,6.313414733179575,0.7447143206399243,0.0071462773799995105,0.04290693665999967,0.8046130105648048,15.563055312622566,0.023131849429856466
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,4,fig5_cg3p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.5918495592,6.3683346429,6.310808488025665,329.7787087605889,6.339102179225892,1.175541812008961,0.07109828398000051,0.007558108489999604,0.12001472406005753,21.650346590085746,0.04881929547617414
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,5,fig5_cg4p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66547453942,6.44365646453,5.568490972890854,305.09213979648246,6.526420054379522,1.2343458187934042,0.0025266962399994597,0.08287993011999983,0.6223027910747536,3.036222374020724,0.23613717062980388
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,6,chip_simple_dx2p727_dy10p000__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,4.65896495843,6.23455703196,5.910671091032028,280.3326352659665,6.066617974357407,1.5649269622432946,0.003982884750000082,0.12621950245000058,0.2801226729335795,27.795726904536707,0.2236649093923111
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,7,fig5_cg5p0um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.54852290045,6.34578466778,6.117417553102493,331.8522825685193,6.365348751829195,1.6809102729624028,0.11442494273000037,0.014991866629999961,0.07337621086311419,23.723920398016105,0.07506586807947713
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,8,fig5_cg3p5um_rpg1p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.70486631048,6.33112792154,5.111963850152969,266.195772124899,6.191175501007713,1.6921687091818967,0.041918467299999485,0.02964861286999998,1.0788299138126387,41.93259004560417,0.09910738274200526
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,9,chip_simple_dx0p000_dy6p364__Lj12p0nH_Cj2p0fF__roL8p5mm__tee_fl160um_fc12_cg1p2um__rpg1p4um,4.68684275544,6.22626285193,5.869558168603897,271.87390077175473,6.055488773398548,1.824914186618421,0.0238949122599994,0.13451368248000062,0.32123559536171076,36.25446139874845,0.23479411035116993
NearestNeighbors,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,10,fig5_cg2p0um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.56457478395,6.29107307619,7.123120399354934,343.529891336186,6.286368287736043,1.8343589145760177,0.09837305923000006,0.06970345822000024,0.9323266353893267,35.4015291656828,0.0039145960136748315
